Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
plover skirt,Black,No,1200,300,Black,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; formal; party; work,No,For sale,BottomsTexSkirtBoxChidori1,11320,78XYLC6DFW9fJviyz,BOTTOMS
plover skirt,Green,No,1200,300,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; formal; party; work,No,For sale,BottomsTexSkirtBoxChidori2,11321,vLCToaQtCvuvRFmqj,BOTTOMS
polka-dot mini skirt,Beige,No,1100,275,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; vacation,No,For sale,BottomsTexSkirtAlineDot0,12173,nWDWH2bcEL7bqwLMW,BOTTOMS
polka-dot mini skirt,Pink,No,1100,275,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; vacation,No,For sale,BottomsTexSkirtAlineDot1,12176,z7dHdbw4CRczuZuMu,BOTTOMS
polka-dot mini skirt,Blue,No,1100,275,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; vacation,No,For sale,BottomsTexSkirtAlineDot2,12177,xnauur6Y9BjK7sJSz,BOTTOMS
polka-dot mini skirt,Gray,No,1100,275,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; vacation,No,For sale,BottomsTexSkirtAlineDot3,12178,33jjvbydtzk72BH8m,BOTTOMS
punk pants,Red,No,1820,455,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,everyday; theatrical,No,For sale,BottomsTexPantsNormalBondage0,4485,TY3EBjn9hvr43exS6,BOTTOMS
punk pants,Blue,No,1820,455,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; theatrical,No,For sale,BottomsTexPantsNormalBondage1,9255,QgPvp3JrDjBGLhdQT,BOTTOMS
punk pants,Green,No,1820,455,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; theatrical,No,For sale,BottomsTexPantsNormalBondage2,9256,6DEDkvEpmai59G4DP,BOTTOMS
punk pants,Purple,No,1820,455,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,everyday; theatrical,No,For sale,BottomsTexPantsNormalBondage3,9257,TBfvBpGGmFwwWw8sC,BOTTOMS
rain pants,Yellow,No,700,175,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain0,5413,A7GARcaHCbPx6sJZR,BOTTOMS
rain pants,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain1,11412,Rjqup8NERDnQmiXWp,BOTTOMS
rain pants,Blue,No,700,175,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain2,11413,D5ormZj6xJ4QbbsoP,BOTTOMS
rain pants,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain3,11414,PsQrgPtMnwE2HZ4EN,BOTTOMS
rain pants,Pink,No,700,175,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain4,11415,CB6pFsd7zA4XQePf5,BOTTOMS
rain pants,Red,No,700,175,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain5,11416,fTSGagzSQshQWFaLQ,BOTTOMS
rain pants,Beige,No,700,175,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain6,11417,B2PKcrDBGwAvHTDD9,BOTTOMS
rain pants,Black,No,700,175,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,outdoorsy,No,For sale,BottomsTexPantsWideRain7,11418,EksjCmE54EnF6Whgy,BOTTOMS
sailor skirt,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor0,3341,yyQMMTYNGy7cbs2io,BOTTOMS
sailor skirt,Orange,No,980,245,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor1,11635,Kq8WayHX2g9FdWQAR,BOTTOMS
sailor skirt,Light blue,No,980,245,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor2,11636,v9amX7ZmthPWsQnpv,BOTTOMS
sailor skirt,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor3,11637,pwSRnvR5A9iHGCnto,BOTTOMS
sailor skirt,Brown,No,980,245,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor4,11638,vAu3YFBGbgpEZf4g4,BOTTOMS
sailor skirt,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor5,11639,Y7AR5HNuEjHdc5Tzo,BOTTOMS
sailor skirt,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor6,11640,GjeJ8AiZA2wz9Amrx,BOTTOMS
sailor skirt,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexSkirtAlineSailor7,11641,ttwGFMpPXQjHJdxuP,BOTTOMS
satin pants,Green,No,880,220,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin0,4593,GxjYkjG67sTMf7Bph,BOTTOMS
satin pants,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin1,9719,Cv73Mivga3BMPQi6Y,BOTTOMS
satin pants,Light purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin2,9720,s7c8KYtvMbvpWS4Fa,BOTTOMS
satin pants,Pink,No,880,220,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin3,9721,wuRwD6B6TKJzDKN2Z,BOTTOMS
satin pants,Dark red,No,880,220,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin4,9722,ejhLLbFYyibcmLk76,BOTTOMS
satin pants,Ruby red,No,880,220,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin5,9723,tcX5Dbdo9GqKajYFZ,BOTTOMS
satin pants,Brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal; party,No,For sale,BottomsTexPantsWideSatin6,9724,BsHXxcYcWHPisPBpN,BOTTOMS
school pants,Black,No,880,220,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran0,5873,jRJWoEy8giJ8vTfeW,BOTTOMS
school pants,Berry red,No,880,220,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran1,11398,K5wigHETture6F8WJ,BOTTOMS
school pants,Green,No,880,220,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran2,11399,s2QgJ5xFH2X9ChNFK,BOTTOMS
school pants,White,No,880,220,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran3,11400,yzSg5aLnmRQPFMq9G,BOTTOMS
school pants,Purple,No,880,220,Purple,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran4,11401,aPrngiviQRAuYXBKg,BOTTOMS
school pants,Gray,No,880,220,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran5,11402,DBdd789ANhHo6Rioa,BOTTOMS
school pants,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,No,For sale,BottomsTexPantsWideGakuran6,11403,4csWpqivK7ihagJ5N,BOTTOMS
silk floral-print pants,Pink,No,1440,360,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort0,4329,GySRYxWcFCDwjcTrN,BOTTOMS
silk floral-print pants,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort1,11379,3kcrgRouLd9EdNPhP,BOTTOMS
silk floral-print pants,Mustard,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort2,11380,8PZtKDYDJxzJrSMG5,BOTTOMS
silk floral-print pants,Gray,No,1440,360,Gray,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort3,11381,AdAkpgTXeSK38wECL,BOTTOMS
silk floral-print pants,Purple,No,1440,360,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort4,11382,QztuYyBLJwHvejBBL,BOTTOMS
silk floral-print pants,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort5,11383,mCqZoXsD39DPcKxuf,BOTTOMS
silk floral-print pants,Orange,No,1440,360,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday,No,For sale,BottomsTexPantsNormalChinashort6,11384,pFvaJEThJ2ELDxzEi,BOTTOMS
silk pants,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina0,4330,P5xEL333ZPeSTDXsJ,BOTTOMS
silk pants,Red,No,1440,360,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina1,11359,KicyT4MA4AMQyHX7W,BOTTOMS
silk pants,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina2,11360,LxC4HNJtfJbvAGqpJ,BOTTOMS
silk pants,Yellow,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina3,11361,n7o6oSLQRmybRvvhP,BOTTOMS
silk pants,Black,No,1440,360,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,everyday; formal,No,For sale,BottomsTexPantsNormalChina4,11362,hMNpGQLuNCaddRo3Y,BOTTOMS
ski pants,Turquoise,No,1560,390,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki0,4450,veCodAXXupKXyHvW2,BOTTOMS
ski pants,Red,No,1560,390,Orange,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki1,11407,D4QQiQZNBmEs4ZBp4,BOTTOMS
ski pants,Ruby red,No,1560,390,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki2,11408,nDiGP8wp2Zrsxbqnt,BOTTOMS
ski pants,Blue,No,1560,390,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki3,11409,Qh9i4Py67kRJM9uEu,BOTTOMS
ski pants,Light blue,No,1560,390,Light blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki4,11410,7r5tu9eNC49zqu69c,BOTTOMS
ski pants,Yellow,No,1560,390,Yellow,Pink,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Active,outdoorsy; sporty,No,For sale,BottomsTexPantsWideSki5,11411,MXkckHi2iqMPvo9JN,BOTTOMS
slacks,Black,No,1300,325,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks0,3310,JodCXpM9mB63mpKBq,BOTTOMS
slacks,Gray,No,1300,325,Gray,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks1,11277,QtRvky3BhimPDzHQ5,BOTTOMS
slacks,Blue,No,1300,325,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks2,11278,BBdY6xFyKd7NFi9Sq,BOTTOMS
slacks,Red,No,1300,325,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks3,11279,NxbZ4kY7Jc5BEHKcw,BOTTOMS
slacks,Navy blue,No,1300,325,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks4,11280,uruX8srKHwkmgGaMp,BOTTOMS
slacks,Beige,No,1300,325,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks5,11281,5inNgsCdz53jbj3DA,BOTTOMS
slacks,White,No,1300,325,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; party; work,No,For sale,BottomsTexPantsNormalSlacks6,11282,guZekCACL5z9X2eWg,BOTTOMS
soccer shorts,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer0,9840,FrC7cM8Wayr7jjgfk,BOTTOMS
soccer shorts,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer1,12071,AetZbMxSdazTnAtgE,BOTTOMS
soccer shorts,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer2,12072,eQ6czDsneCgGYKgpP,BOTTOMS
soccer shorts,Blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer3,12073,kfwPmWexXT2RBKvxF,BOTTOMS
soccer shorts,Light blue,No,980,245,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer4,12074,6GvhiTLPC4f6DziZD,BOTTOMS
soccer shorts,White,No,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer5,12075,bf8ML7toRrpW6eWca,BOTTOMS
soccer shorts,Orange,No,980,245,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer6,12076,TJgJtXnWygz45W6Rx,BOTTOMS
soccer shorts,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,No,For sale,BottomsTexPantsHalfSoccer7,12077,BFPsmjvrrcu74Lo6r,BOTTOMS
spangle shorts,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins0,5723,Ebx86H8miQETsNzrN,BOTTOMS
spangle shorts,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins1,9177,jj7Gpk9hu654MnBkp,BOTTOMS
spangle shorts,Gold,No,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins2,9178,yGeKmvaR5AnguvsGG,BOTTOMS
spangle shorts,Silver,No,980,245,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins3,9179,cCGawq7fuvSd9tDSm,BOTTOMS
spangle shorts,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins4,9180,yyi6FBSXf28PSSyN8,BOTTOMS
spangle shorts,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins5,9181,NS33yYMvjCer5kP4d,BOTTOMS
spangle shorts,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins6,9182,ZbAbTKd9Az3S9x6FE,BOTTOMS
spangle shorts,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical,No,For sale,BottomsTexPantsHotSequins7,9183,qMrKr2APmp4KYqTij,BOTTOMS
sporty skirt,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat0,4283,bRuo3F5XTqxuiPQiv,BOTTOMS
sporty skirt,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat1,9245,P5FeggP5bCffv2Ypo,BOTTOMS
sporty skirt,Blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat2,9246,BA4eMwwegF4WMRM9T,BOTTOMS
sporty skirt,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy,No,For sale,BottomsTexSkirtBoxSweat3,9247,DNqwHFm5KbZJgZFs4,BOTTOMS
striped bell-bottoms,Yellow,No,1320,330,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe0,5724,ZmwMF86vxKmEyiitP,BOTTOMS
striped bell-bottoms,Red,No,1320,330,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe1,8851,db24g2WEcY7WSkfwt,BOTTOMS
striped bell-bottoms,Green,No,1320,330,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe2,8852,yJZjSfnbT8sinEnKE,BOTTOMS
striped bell-bottoms,Orange,No,1320,330,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party; theatrical,No,For sale,BottomsTexPantsWideMultistripe3,8853,otYfpq53PEEzrJgfC,BOTTOMS
striped pants,Blue,No,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder0,3312,nQCk2KLZAN67hyYNr,BOTTOMS
striped pants,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder1,9235,FY3CHREweJxMhafhc,BOTTOMS
striped pants,Green,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder2,9236,ae64JHvFiDgE8roow,BOTTOMS
striped pants,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder3,9237,bm2eXt7CEb4d3uXpG,BOTTOMS
striped pants,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; comfy; vacation,No,For sale,BottomsTexPantsNormalBoder4,9238,xm3zxASYwjThmz2cq,BOTTOMS
striped shorts,Pink,No,1320,330,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe0,5705,LDhAEhqfkHmbMc355,BOTTOMS
striped shorts,Blue,No,1320,330,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe1,8845,xtJBJ2Ju9CTJrErmd,BOTTOMS
striped shorts,Red,No,1320,330,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe2,8846,r9Tu7SgxzGRRu9rWx,BOTTOMS
striped shorts,Yellow,No,1320,330,Yellow,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical; vacation,No,For sale,BottomsTexPantsHotMultistripe3,8847,pcJZrB7EQYmoev9FD,BOTTOMS
surfing shorts,Blue,No,700,175,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf0,4515,gxEHYhqPKdQhML9vk,BOTTOMS
surfing shorts,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf1,9103,R626fn6vEPWWe5tZ6,BOTTOMS
surfing shorts,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf2,9104,erBndA9ARkAhRLNaq,BOTTOMS
surfing shorts,Pink,No,700,175,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf3,9105,zSokS7N87o5jGQ4mY,BOTTOMS
surfing shorts,Gray,No,700,175,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,No,For sale,BottomsTexPantsHalfSurf4,9106,8XhmzxJgexm9z8msw,BOTTOMS
sweatpants,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat0,3296,6vXpJD8d5FigCEy5P,BOTTOMS
sweatpants,Red,No,800,200,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat1,11270,yHDfpDWP95QuXhaDa,BOTTOMS
sweatpants,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat2,11271,dNxcC2F2sX8SKCGcS,BOTTOMS
sweatpants,Blue,No,800,200,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat3,11272,xkKian3gZK9WHskDM,BOTTOMS
sweatpants,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat4,11273,GQnNhQ3D3PikwSBnb,BOTTOMS
sweatpants,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat5,11274,w6K4J796mGsnTo9oA,BOTTOMS
sweatpants,Light blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,No,For sale,BottomsTexPantsNormalSweat6,11275,ZkTbFE58B96GLabag,BOTTOMS
