Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
skateboarding helmet,Orange,No,880,220,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate0,9863,3kRAKsgGyr38iCCk5,HEADWEAR
skateboarding helmet,Olive,No,880,220,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate1,12048,ScBrRq96c3DkcRGTW,HEADWEAR
skateboarding helmet,Gray,No,880,220,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate2,12049,K88c9EJkFnsQh6K3v,HEADWEAR
skateboarding helmet,White,No,880,220,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate3,12050,j9Bx4gQDy2tCdzDj7,HEADWEAR
skateboarding helmet,Light blue,No,880,220,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty,HeadCap,Yes,For sale,CapHatSkate4,12051,N8xLFFhnWd9dPNL4P,HEADWEAR
skeleton hood,White,No,1400,350,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,No,For sale,CapCostumeSkullWhite,5328,QypAPiQ8g9ALJ5sZ2,HEADWEAR
ski mask,Green,No,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit0,5327,XchdHLkJEuMNpTtS6,HEADWEAR
ski mask,Black,No,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit1,10826,ogspBj87pEQMkarDs,HEADWEAR
ski mask,Lime,No,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit2,10827,3qjyhB6NyeDpHHTk8,HEADWEAR
ski mask,Red,No,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit3,10828,67NFw4hCiQh949CX5,HEADWEAR
ski mask,Blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,goth,HeadFullFace,No,For sale,CapFullfaceFaceknit4,10829,Hfs3utBiDRksPaTjp,HEADWEAR
sky-egg shell,,Yes,NFS,800,Light blue,Red,1x1,,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggsky0,12443,gx5CGMFvPAuqsgYye,HEADWEAR
small silk hat,Purple,No,1820,455,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat0,7286,QTsXxAtuzdaCEe22Q,HEADWEAR
small silk hat,Black,No,1820,455,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat1,11057,KqxGXsprWBskSFuFE,HEADWEAR
small silk hat,Red,No,1820,455,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinisilkhat2,11058,RteWrMv6hArJmtuQp,HEADWEAR
snowperson head,White,Yes,NFS,7000,White,Orange,1x1,,Crafting,,Winter,No,1.0.0,Cute,everyday; outdoorsy,Headgear_NoEarNoJaw,No,Not for sale,CapCostumeSnowball0,8609,GqFZJ5PfCqn93XvrQ,HEADWEAR
snowy knit cap,Blue,No,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit0,5408,AB966jKFh6pjSggnF,HEADWEAR
snowy knit cap,Black,No,700,175,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit1,10950,Aci2hRSoLELPTmcfZ,HEADWEAR
snowy knit cap,Brown,No,700,175,Brown,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit2,10951,MAniJeYM33ThMatzJ,HEADWEAR
snowy knit cap,Pink,No,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit3,10952,mF9w5Xb2ZwWYCuQeE,HEADWEAR
snowy knit cap,Green,No,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit4,10953,3rJbwrvpBYreKNa2g,HEADWEAR
snowy knit cap,Orange,No,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit5,10954,kKnRd3kW3MNmyPC7s,HEADWEAR
snowy knit cap,Red,No,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit6,10955,a6SPpkGN522Q594Go,HEADWEAR
snowy knit cap,White,No,700,175,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatSnowknit7,10956,AMEAt7bNv2FKkuErK,HEADWEAR
soft-serve hat,Vanilla,No,630,157,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream0,6998,jqpTmDvBaG4prYPDn,HEADWEAR
soft-serve hat,Chocolate,No,630,157,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream1,10835,M54jLyHnF35q35mq2,HEADWEAR
soft-serve hat,Gold leaf,No,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream2,10836,nKHTeWb7yBHnckSXJ,HEADWEAR
soft-serve hat,Strawberry,No,630,157,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream3,10837,MsR4jMTnbtnrhya9C,HEADWEAR
soft-serve hat,Green tea,No,630,157,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream4,10838,PPyYhSmHXc3PJroiL,HEADWEAR
soft-serve hat,Pale sky,No,630,157,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream5,10839,gvf3HCe3WiesRHrCt,HEADWEAR
soft-serve hat,Purple sweet potato,No,630,157,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream6,10840,q8Nm5HsAo9q7NYG3F,HEADWEAR
soft-serve hat,Black sesame,No,630,157,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatIcecream7,10841,SKNM9PN6Zf5sY3ydD,HEADWEAR
sombrero,Natural & red,No,NFS,500,Beige,Red,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero0,5138,bhiup2unfD28DQY39,HEADWEAR
sombrero,Natural & green,No,NFS,500,Beige,Green,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero1,10868,Y8aKytTopgxHroKA5,HEADWEAR
sombrero,Navy blue,No,NFS,500,Blue,Red,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero2,10869,vJLJ9MuDhz8XCubPc,HEADWEAR
sombrero,Green,No,NFS,500,Green,Orange,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero3,10870,ZEDjFRuMW9NjjPJxF,HEADWEAR
sombrero,White,No,NFS,500,Beige,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero4,10871,Zo847tN5m4B54M33D,HEADWEAR
sombrero,Red,No,NFS,500,Red,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero5,10872,Ds5rhcNjFXAhWqY37,HEADWEAR
sombrero,Blue,No,NFS,500,Blue,Green,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero6,10873,dXo753eoQjnH3aJYp,HEADWEAR
sombrero,Orange,No,NFS,500,Orange,Blue,1x1,,Gulliver,,All Year,No,1.0.0,Active,formal; party; theatrical,HeadCap,Yes,Not for sale,CapHatSombrero7,10874,FBYkFcvhkWottMJHD,HEADWEAR
space helmet,White,No,4300,1075,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,work,HeadFullFace,No,For sale,CapFullfaceAstronautWhite,5394,4iAdswfjHr2WDddrj,HEADWEAR
sports cap,Red,No,560,140,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports0,5305,NcyfadoSKrXEfgHC2,HEADWEAR
sports cap,White & red,No,560,140,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports1,11528,mLrPan5QQTWKmtHmB,HEADWEAR
sports cap,Blue,No,560,140,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports2,11529,KZRoEWu5C87p5v6bw,HEADWEAR
sports cap,White & blue,No,560,140,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,sporty,HeadCap,Yes,For sale,CapHatSports3,11530,k7HjoZFMCni8ruaaa,HEADWEAR
stagehand hat,Black,No,980,245,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,theatrical; work,HeadFullFace,No,For sale,CapFullfaceKurokoBlack,6053,3iuLkRkAKbp4KbfET,HEADWEAR
star hairpin,Yellow,No,350,87,Yellow,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin0,9856,k4qSsaYTabo563Qc6,HEADWEAR
star hairpin,Pink,No,350,87,Pink,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin1,12169,K8nfGv85ED4JYm2ik,HEADWEAR
star hairpin,Purple,No,350,87,Purple,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin2,12170,X5FEM3hh6FmwyaPSv,HEADWEAR
star hairpin,Mint,No,350,87,Green,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin3,12171,YRFxXFqCAc2KQpACS,HEADWEAR
star hairpin,Black,No,350,87,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLStarhairpin4,12172,Sj22yQDh6XZ548xNs,HEADWEAR
star head,Yellow,Yes,NFS,2500,Yellow,Yellow,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,No,Not for sale,CapCostumeStar0,9862,GeCyKvrDGPAceAQQP,HEADWEAR
stone-egg shell,,Yes,NFS,800,Yellow,Orange,1x1,,Crafting,,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatEggrock0,12440,6sSucNJN4o9egdsT6,HEADWEAR
straw boater,Cream,No,700,175,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo0,5259,MjLrcMkSW6xz4EWuj,HEADWEAR
straw boater,Beige,No,700,175,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo1,10875,fSWYxi2FLsE7yM3xp,HEADWEAR
straw boater,Light brown,No,700,175,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo2,10876,8NywDitrMMG8nx5b9,HEADWEAR
straw boater,Brown,No,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo3,10877,rs7Ts2r6yxNjsWMta,HEADWEAR
straw boater,Dark brown,No,700,175,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo4,10878,EEM45eNNW2kZ8umYQ,HEADWEAR
straw boater,Monotone,No,700,175,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo5,10879,YTxDHZqDGSAH3Fmjf,HEADWEAR
straw boater,Light blue,No,700,175,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo6,10880,2PYjpd6DsvQZPYdYj,HEADWEAR
straw boater,Pink,No,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatKankanbo7,10881,im6Xw6Z55KgRGQWQR,HEADWEAR
straw hat,Brown,No,490,122,Beige,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat0,5398,2kw2eqi5XFSgHjngX,HEADWEAR
straw hat,Blue,No,490,122,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat1,10892,s5eSXgfpd3SWJ7686,HEADWEAR
straw hat,Red,No,490,122,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,Yes,For sale,CapHatStrawhat2,10893,7B9BjYT2FRp9yzea9,HEADWEAR
straw umbrella hat,Brown,Yes,NFS,200,Beige,Beige,1x1,,Crafting,,All Year,No,1.0.0,Cool,fairy tale; outdoorsy,HeadCap,Yes,Not for sale,CapHatSandogasa0,7254,cz6T8vemWpFgE489x,HEADWEAR
strawberry hat,Red,No,700,175,Pink,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatStrawberry,5277,R8fyQu6e76ZM7bMhp,HEADWEAR
student cap,Black,No,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent0,8613,LKXDnCJeGKiLRBdTW,HEADWEAR
student cap,Berry red,No,1040,260,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent1,11821,pLQ7pK4M4tLsiFaMm,HEADWEAR
student cap,Green,No,1040,260,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent2,11822,6oevkR2qmiTfB24rJ,HEADWEAR
student cap,White,No,1040,260,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent3,11823,zuDE5ZkoDRkcLg7Ws,HEADWEAR
student cap,Purple,No,1040,260,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent4,11824,7TGkAfjWKwaMSPsq6,HEADWEAR
student cap,Gray,No,1040,260,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent5,11825,FqCPfJocwnAnQ2pHr,HEADWEAR
student cap,Blue,No,1040,260,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,HeadCap,Yes,For sale,CapHatStudent6,11826,3uDtRSCPpTDawSyDZ,HEADWEAR
summer-solstice crown,,No,1560,390,Yellow,Green,1x1,,Summer Solstice Festival,,All Year,No,1.2.0,Active,fairy tale; party; vacation,HeadCap,Yes,Not in catalog,CapHatSummer0,12577,joCTjPoPgEfNraHSH,HEADWEAR
sushi chef hat,White,No,880,220,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadCap,Yes,For sale,CapHatItamae0,5281,DKpSqDbfvc7Ac3NWb,HEADWEAR
sushi chef hat,Dark blue,No,880,220,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,HeadCap,Yes,For sale,CapHatItamae1,11814,jSxawiyrbehb75eyJ,HEADWEAR
swimming cap,Yellow,No,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim0,5283,4S6oMqjYboJTkYDYa,HEADWEAR
swimming cap,Light blue,No,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim1,10753,J8ptRi3hr9cA7ygw5,HEADWEAR
swimming cap,Red,No,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim2,10754,KQRwKkZbrS9Hp3Pqn,HEADWEAR
swimming cap,White,No,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim3,10755,uAS3Zs4ySQ4pyH6RT,HEADWEAR
swimming cap,Black,No,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim4,10756,rr8CrNSDXd97hv7nG,HEADWEAR
swimming cap,Blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim5,10757,ygBbSEHmCiJKFM2qa,HEADWEAR
swimming cap,Pink,No,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim6,10758,TwmdLhEJvcAMW5uQd,HEADWEAR
swimming cap,Green,No,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,Yes,For sale,CapHatSwim7,10759,udqqHrSyThDu74dYm,HEADWEAR
tam-o'-shanter,Red,No,NFS,500,Red,Green,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland0,6055,Qq6wLbwHJERy8iPM8,HEADWEAR
tam-o'-shanter,Gray,No,NFS,500,Gray,Red,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland1,11544,8MbGqyymgLtiQRKoe,HEADWEAR
tam-o'-shanter,Blue,No,NFS,500,Blue,Light blue,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland2,11545,74wMAqC9ZuKBRWFif,HEADWEAR
tam-o'-shanter,Green,No,NFS,500,Green,Orange,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,formal; work,HeadCap,Yes,Not for sale,CapHatScotland3,11546,3kErrPCAe35tSu5D3,HEADWEAR
terry-cloth do-rag,White,No,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel0,5311,3A87hGGENrpxFjCBM,HEADWEAR
terry-cloth do-rag,Black,No,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel1,10767,QEsetWK6k6rA3KjT7,HEADWEAR
terry-cloth do-rag,Blue,No,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel2,10768,kgXFxnTS4aTbADwf8,HEADWEAR
terry-cloth do-rag,Brown,No,490,122,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel3,10769,TuBbeoKqtgtPZZEGo,HEADWEAR
terry-cloth do-rag,Yellow,No,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel4,10770,uSWxzgQqkwXCTMdnz,HEADWEAR
terry-cloth do-rag,Berry red,No,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,Yes,For sale,CapHatTowel5,10771,Cu6xAyJH8rCoWRJMb,HEADWEAR
terry-cloth nightcap,Light blue,No,840,210,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap0,5304,t4LGnGcdMvkBRWkTk,HEADWEAR
terry-cloth nightcap,Blue,No,840,210,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap1,10926,vrvm6dSuy6M92diiv,HEADWEAR
terry-cloth nightcap,Green,No,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap2,10927,2kgwivjrJAf5ypjrF,HEADWEAR
terry-cloth nightcap,Orange,No,840,210,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap3,10928,Yzut5GCm5NybgcDdz,HEADWEAR
terry-cloth nightcap,Pink,No,840,210,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap4,10929,HGt3DPCTNwisbCW9m,HEADWEAR
terry-cloth nightcap,Cream,No,840,210,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap5,10930,My8DR9fYtQhGtpQXL,HEADWEAR
terry-cloth nightcap,Purple,No,840,210,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap6,10931,QWqrKbreY36KWShd5,HEADWEAR
terry-cloth nightcap,Lime,No,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; comfy,HeadCap,Yes,For sale,CapHatNightcap7,10932,6BN3G63JNZJ9jDhAL,HEADWEAR
tiara,Silver,No,4300,1075,Gray,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara0,7412,wPnrbYEAzgiH4MBCr,HEADWEAR
tiara,Rose gold,No,4300,1075,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara1,9751,Dbzikn9yDDyrjfzhv,HEADWEAR
tiara,Gold,No,4300,1075,Yellow,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,Yes,For sale,CapOrnamentCTiara2,9752,KQMQb3f7wmZFduaPQ,HEADWEAR
