Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
cypress bathtub,Dark wood,,,,No,No,No,,13000,3250,Brown,Brown,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,No,Bathtub,No,Does not play music,No lighting,For sale,FtrBathHinoki_Remake_2_0,2_0,7153,bHqYyWTof37iJvDT3,HOUSEWARES
cypress plant,Brown,,,,No,No,No,,1000,250,Green,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,Yes,Does not play music,No lighting,For sale,FtrPlantGoldcrest_Remake_0_0,0_0,1829,wSzi2xysZptpApt87,HOUSEWARES
cypress plant,Blue,,,,No,No,No,,1000,250,Green,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,Yes,Does not play music,No lighting,For sale,FtrPlantGoldcrest_Remake_1_0,1_0,1829,2TDteYcGh5SnzWxnd,HOUSEWARES
cypress plant,Yellow,,,,No,No,No,,1000,250,Green,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,Yes,Does not play music,No lighting,For sale,FtrPlantGoldcrest_Remake_2_0,2_0,1829,SknqGT4FeJekEdPGQ,HOUSEWARES
cypress plant,Black,,,,No,No,No,,1000,250,Green,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,Yes,Does not play music,No lighting,For sale,FtrPlantGoldcrest_Remake_3_0,3_0,1829,vZfjrbssxQJhN7roR,HOUSEWARES
cypress plant,White,,,,No,No,No,,1000,250,Green,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,,,,No,Plants,Yes,Does not play music,No lighting,For sale,FtrPlantGoldcrest_Remake_4_0,4_0,1829,EFWmm2a9CeQMF7AFc,HOUSEWARES
dartboard,,,,,No,No,No,,5200,1300,Black,Colorful,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,,,Yes,Sports,No,Does not play music,No lighting,For sale,FtrDarts,,937,xqytxgbx8zNqFiDZM,HOUSEWARES
deer scare,Green bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,1740,Green,Gray,1x1,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrShishiodoshi_Remake_0_0,0_0,677,GJQFFDJKFejKfA9xq,HOUSEWARES
deer scare,Dried bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,1740,Beige,Brown,1x1,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrShishiodoshi_Remake_1_0,1_0,677,XvJFQJM3r4yNFjwGN,HOUSEWARES
deer scare,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,1740,Brown,Black,1x1,,Crafting,,1.0.0,zen-style,garden,bamboo,,Yes,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrShishiodoshi_Remake_2_0,2_0,677,o7hMYnmEGrGCPg5Rv,HOUSEWARES
deluxe washer,White,,,,No,No,No,,76000,19000,White,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_0_0,0_0,1227,2MnDaLRfQG5eLGZbD,HOUSEWARES
deluxe washer,Black,,,,No,No,No,,76000,19000,Black,Black,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_1_0,1_0,1227,A9cDRxPhu8yWgCr7C,HOUSEWARES
deluxe washer,Blue,,,,No,No,No,,76000,19000,Blue,Blue,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_2_0,2_0,1227,w37n9KYeeaGNAoFYb,HOUSEWARES
deluxe washer,Red,,,,No,No,No,,76000,19000,Red,Red,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_3_0,3_0,1227,83zCf7bzjyFMqZKup,HOUSEWARES
deluxe washer,Yellow,,,,No,No,No,,76000,19000,Yellow,Yellow,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_4_0,4_0,1227,RMtNaXQoqyADS8idD,HOUSEWARES
deluxe washer,Pink,,,,No,No,No,,76000,19000,Pink,Pink,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,,,,Yes,Home Appliances,No,Does not play music,No lighting,For sale,FtrWashingmachineDrum_Remake_5_0,5_0,1227,5GMk9Eidy3cKP8WkN,HOUSEWARES
den chair,Black,,,,No,No,No,,8700,2175,Black,Black,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_0_0,0_0,3784,m6Me3BvsHzRzR5upL,HOUSEWARES
den chair,White,,,,No,No,No,,8700,2175,White,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_1_0,1_0,3784,96sTBmcSY36Ax3QJa,HOUSEWARES
den chair,Camel,,,,No,No,No,,8700,2175,Orange,Orange,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_2_0,2_0,3784,9Deo8xM6R66FpL3WL,HOUSEWARES
den chair,Brown,,,,No,No,No,,8700,2175,Brown,Brown,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_3_0,3_0,3784,srRpFxWJFygKXRrdR,HOUSEWARES
den chair,Green,,,,No,No,No,,8700,2175,Green,Green,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_4_0,4_0,3784,x5GwXq5LzjiubcqM4,HOUSEWARES
den chair,Red,,,,No,No,No,,8700,2175,Red,Red,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,Yes,Chair,No,Does not play music,No lighting,For sale,FtrDrawingChair_Remake_5_0,5_0,3784,nb3G2Mm6344cM53Wv,HOUSEWARES
den desk,Dark wood,,,,No,No,No,,10000,2500,Brown,Brown,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,No,Does not play music,No lighting,For sale,FtrDrawingTable_Remake_0_0,0_0,3783,kmhga6uEKfSWKJF3X,HOUSEWARES
den desk,Brown wood,,,,No,No,No,,10000,2500,Orange,Orange,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,No,Does not play music,No lighting,For sale,FtrDrawingTable_Remake_1_0,1_0,3783,E9GaNivENumhacvCt,HOUSEWARES
den desk,Red wood,,,,No,No,No,,10000,2500,Brown,Brown,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,No,Does not play music,No lighting,For sale,FtrDrawingTable_Remake_2_0,2_0,3783,CZNCDitwhehpnBbTw,HOUSEWARES
den desk,Natural wood,,,,No,No,No,,10000,2500,Beige,Beige,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,No,Does not play music,No lighting,For sale,FtrDrawingTable_Remake_3_0,3_0,3783,yb89cGYFQDaxpNHMn,HOUSEWARES
den desk,White,,,,No,No,No,,10000,2500,White,White,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,den,,,den,No,Desk,No,Does not play music,No lighting,For sale,FtrDrawingTable_Remake_4_0,4_0,3783,wEug3j5QZzkbwdGwy,HOUSEWARES
destinations signpost,Natural,Color,,,Yes,Yes,No,2.0,NFS,1440,Orange,Orange,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_0_0,0_0,4309,PBzuSHvXHuTdym5Be,HOUSEWARES
destinations signpost,White,Color,,,Yes,Yes,No,2.0,NFS,1440,White,White,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_1_0,1_0,4309,Hz4JHYYtXD3CSJBCE,HOUSEWARES
destinations signpost,Black,Color,,,Yes,Yes,No,2.0,NFS,1440,Black,Black,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_2_0,2_0,4309,vYNvgJKCoa4SkyTPA,HOUSEWARES
destinations signpost,Colorful,Color,,,Yes,Yes,No,2.0,NFS,1440,Colorful,Brown,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_3_0,3_0,4309,wyiYBTZcyEBMymtLs,HOUSEWARES
destinations signpost,Marine,Color,,,Yes,Yes,No,2.0,NFS,1440,Blue,Light blue,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_4_0,4_0,4309,6pPenvDaQzLmMrqzw,HOUSEWARES
destinations signpost,Old,Color,,,Yes,Yes,No,2.0,NFS,1440,Beige,Beige,1.5x1.5,,Crafting,,1.0.0,garden,,,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_5_0,5_0,4309,SgTcYAsaDkGv9vX44,HOUSEWARES
digital scale,White,,White,Design,No,No,Yes,1.0,930,232,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_0_0,0_0,3307,2mNpm4xzP6xHcAPXE,HOUSEWARES
digital scale,White,,Floral,Design,No,No,Yes,1.0,930,232,White,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_0_1,0_1,3307,hNYoSnjSnZGuLWd2o,HOUSEWARES
digital scale,White,,Polka dots,Design,No,No,Yes,1.0,930,232,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_0_2,0_2,3307,q2vkRxfDP6A3KmQid,HOUSEWARES
digital scale,White,,Black stripes,Design,No,No,Yes,1.0,930,232,White,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_0_3,0_3,3307,seQZt6tA8oALQriPR,HOUSEWARES
digital scale,White,,Wood,Design,No,No,Yes,1.0,930,232,White,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_0_4,0_4,3307,myGatkpAgZXCAQW7Y,HOUSEWARES
digital scale,Black,,White,Design,No,No,Yes,1.0,930,232,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_1_0,1_0,3307,DEzrDq45gQo6yhZma,HOUSEWARES
digital scale,Black,,Floral,Design,No,No,Yes,1.0,930,232,Black,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_1_1,1_1,3307,9rEvCpCeht9DagD3n,HOUSEWARES
digital scale,Black,,Polka dots,Design,No,No,Yes,1.0,930,232,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_1_2,1_2,3307,eL3qJfLk5XvyxvjMA,HOUSEWARES
digital scale,Black,,Black stripes,Design,No,No,Yes,1.0,930,232,Black,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_1_3,1_3,3307,XgWMYcuvu9zobZ2Gb,HOUSEWARES
digital scale,Black,,Wood,Design,No,No,Yes,1.0,930,232,Black,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_1_4,1_4,3307,HhkuSM9FphmuNYuYA,HOUSEWARES
digital scale,Red,,White,Design,No,No,Yes,1.0,930,232,Red,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_2_0,2_0,3307,xpPxzxjE4Hi4zDapv,HOUSEWARES
digital scale,Red,,Floral,Design,No,No,Yes,1.0,930,232,Red,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_2_1,2_1,3307,pwnTCwwHa9yhEB2iP,HOUSEWARES
digital scale,Red,,Polka dots,Design,No,No,Yes,1.0,930,232,Red,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_2_2,2_2,3307,MDsR3rGxvosKLuzbq,HOUSEWARES
digital scale,Red,,Black stripes,Design,No,No,Yes,1.0,930,232,Red,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_2_3,2_3,3307,nuqvkq2qjJxZqTJuC,HOUSEWARES
digital scale,Red,,Wood,Design,No,No,Yes,1.0,930,232,Red,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_2_4,2_4,3307,xgYWbbw3NZS2oYkjj,HOUSEWARES
digital scale,Blue,,White,Design,No,No,Yes,1.0,930,232,Blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_3_0,3_0,3307,7h3zhzcKg7WZAhqGr,HOUSEWARES
digital scale,Blue,,Floral,Design,No,No,Yes,1.0,930,232,Blue,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_3_1,3_1,3307,uyWruC6nWFxAWt6gh,HOUSEWARES
digital scale,Blue,,Polka dots,Design,No,No,Yes,1.0,930,232,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_3_2,3_2,3307,469XQtDweTA3DmEeZ,HOUSEWARES
digital scale,Blue,,Black stripes,Design,No,No,Yes,1.0,930,232,Blue,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_3_3,3_3,3307,Y96wR5hkMNag3bXjL,HOUSEWARES
digital scale,Blue,,Wood,Design,No,No,Yes,1.0,930,232,Blue,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_3_4,3_4,3307,z3onHAes7ps8wf7dG,HOUSEWARES
digital scale,Yellow,,White,Design,No,No,Yes,1.0,930,232,Yellow,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_4_0,4_0,3307,WkhhEXSBa7KTabDXE,HOUSEWARES
digital scale,Yellow,,Floral,Design,No,No,Yes,1.0,930,232,Yellow,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_4_1,4_1,3307,97zfdXJumGBTikYhi,HOUSEWARES
digital scale,Yellow,,Polka dots,Design,No,No,Yes,1.0,930,232,Yellow,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_4_2,4_2,3307,dSForS9ggvRKsra4G,HOUSEWARES
digital scale,Yellow,,Black stripes,Design,No,No,Yes,1.0,930,232,Yellow,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_4_3,4_3,3307,j63qSZPh5GAMH34uB,HOUSEWARES
digital scale,Yellow,,Wood,Design,No,No,Yes,1.0,930,232,Yellow,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_4_4,4_4,3307,3SQc2vm2LBrxzBrex,HOUSEWARES
digital scale,Green,,White,Design,No,No,Yes,1.0,930,232,Green,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_5_0,5_0,3307,eoQ4LYwXxLY3NjrgM,HOUSEWARES
digital scale,Green,,Floral,Design,No,No,Yes,1.0,930,232,Green,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_5_1,5_1,3307,djTeARFmJZDto9Cev,HOUSEWARES
digital scale,Green,,Polka dots,Design,No,No,Yes,1.0,930,232,Green,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_5_2,5_2,3307,dcHRcHCpuR5D4JK4J,HOUSEWARES
digital scale,Green,,Black stripes,Design,No,No,Yes,1.0,930,232,Green,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_5_3,5_3,3307,89WRQ5pEBoJXrCJvr,HOUSEWARES
digital scale,Green,,Wood,Design,No,No,Yes,1.0,930,232,Green,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_5_4,5_4,3307,kzNboPzF3sXfdhaxe,HOUSEWARES
digital scale,Brown,,White,Design,No,No,Yes,1.0,930,232,Brown,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_0,6_0,3307,E4rToBZEB7MG7s8Sa,HOUSEWARES
digital scale,Brown,,Floral,Design,No,No,Yes,1.0,930,232,Brown,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_1,6_1,3307,XevNCz8qqcqTXr5pW,HOUSEWARES
digital scale,Brown,,Polka dots,Design,No,No,Yes,1.0,930,232,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_2,6_2,3307,SMHfJheiweAjeNRvy,HOUSEWARES
digital scale,Brown,,Black stripes,Design,No,No,Yes,1.0,930,232,Brown,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_3,6_3,3307,tujkS2GENp3z8FeAc,HOUSEWARES
digital scale,Brown,,Wood,Design,No,No,Yes,1.0,930,232,Brown,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_4,6_4,3307,dzKFTMPehMyZYgeAk,HOUSEWARES
diner chair,Red,,,,No,No,No,,1600,400,Red,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_0_0,0_0,4137,NLvmSrsxqWKGyXd3K,HOUSEWARES
diner chair,Blue,,,,No,No,No,,1600,400,Blue,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_1_0,1_0,4137,sbrwJSaHracDn3eDy,HOUSEWARES
diner chair,Yellow,,,,No,No,No,,1600,400,Yellow,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_2_0,2_0,4137,SprP2FC2t8kSFhogQ,HOUSEWARES
diner chair,Aquamarine,,,,No,No,No,,1600,400,Green,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_3_0,3_0,4137,6k4CkXcvFhiApASYs,HOUSEWARES
diner chair,Pink,,,,No,No,No,,1600,400,Pink,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_4_0,4_0,4137,etH6kyvNhSox7ykbi,HOUSEWARES
diner chair,Cream,,,,No,No,No,,1600,400,Beige,White,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,diner,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_5_0,5_0,4137,TeEgWEsjdwrNCWGrL,HOUSEWARES
